year,month,ton_moyen_pondere,goldstein_moyen,goldstein_std,buzz_mensuel,nb_evenements,nb_articles,volatilite_ton,pct_conflit,pct_cooperation,quarter,year_month,ton_moyen_pondere_norm,goldstein_moyen_norm,buzz_mensuel_norm,pct_conflit_norm,acces_eau_potable_pct,acces_electricite_pct,balance_courante_pct_pib,depenses_sante_pct_pib,eleves_primaire_nb,esperance_vie_ans,ide_entrants_pct_pib,inflation_pct,investissement_brut_pct_pib,mortalite_maternelle_100k,mortalite_moins5_pour1000,naissances_assistees_pct,pauvrete_3usd_pct,pib_par_habitant_usd,population_totale,acces_eau_potable_pct_norm,acces_electricite_pct_norm,balance_courante_pct_pib_norm,depenses_sante_pct_pib_norm,eleves_primaire_nb_norm,esperance_vie_ans_norm,ide_entrants_pct_pib_norm,inflation_pct_norm,investissement_brut_pct_pib_norm,mortalite_maternelle_100k_norm,mortalite_moins5_pour1000_norm,naissances_assistees_pct_norm,pauvrete_3usd_pct_norm,pib_par_habitant_usd_norm,population_totale_norm
2021,11,-1.0607333830058412,0.7232781168265039,4.440419006631393,10840.0,2296.0,10691.0,3.845729782827819,24.128919860627178,75.87108013937282,4,2021-11,0.5592118699095097,0.5072064461481411,0.2443593785183517,0.37104210156128936,68.6381245479094,42.0,-4.153520710633819,2.91589761,2279608.0,59.61,1.9560866109946295,1.73353962694035,28.850618317766326,584.0,82.2,78.1,27.2,1318.6515807519838,13413417.0,0.679792469471478,0.4525547445255474,0.6256435529080699,0.1985319647243432,0.45528005313261016,0.2649619151251369,0.5970071230619421,0.6621669336503411,0.580039520989441,0.75,0.3504672897196263,0.5,0.0,0.6547785481448051,0.6617367973300177
2021,12,-2.2255206784017454,0.3331856446610545,4.616562861854413,10613.0,2257.0,10510.0,4.798809623805797,31.058927780239255,68.94107221976074,4,2021-12,0.21737075944388357,0.3135470006387153,0.23413645575320874,0.7483455780066491,68.6381245479094,42.0,-4.153520710633819,2.91589761,2279608.0,59.61,1.9560866109946295,1.73353962694035,28.850618317766326,584.0,82.2,78.1,27.2,1318.6515807519838,13413417.0,0.679792469471478,0.4525547445255474,0.6256435529080699,0.1985319647243432,0.45528005313261016,0.2649619151251369,0.5970071230619421,0.6621669336503411,0.580039520989441,0.75,0.3504672897196263,0.5,0.0,0.6547785481448051,0.6617367973300177
2022,1,-1.715018164298782,0.7652631578947369,4.635632514011622,6973.0,1520.0,6897.0,4.019648629763241,26.77631578947369,73.22368421052632,1,2022-01,0.36719274583251066,0.5280497085875043,0.07020941229452826,0.515179265482019,68.9589815769274,56.5,-5.687125305483231,2.98184395,2397712.0,60.475,2.1577053747861745,1.35077863583527,31.148371643097335,547.0,79.6,78.1,27.2,1266.4271103190442,13759501.0,0.7880871744714922,0.9817518248175182,0.3871282098973881,0.2682604259694873,1.0,0.7355821545157797,0.7391611338103135,0.5618635145327131,0.7354018231556678,0.32954545454545453,0.22897196261682212,0.5,0.0,0.5466446909096747,0.7733032714246708
2022,2,-2.4878666740219564,-0.09061126648022376,5.223548160168492,11989.0,2508.0,11796.0,4.093298351659996,33.97129186602871,66.02870813397129,1,2022-02,0.1403776064248671,0.10315515594447026,0.2961044809727539,0.9069089024630637,68.9589815769274,56.5,-5.687125305483231,2.98184395,2397712.0,60.475,2.1577053747861745,1.35077863583527,31.148371643097335,547.0,79.6,78.1,27.2,1266.4271103190442,13759501.0,0.7880871744714922,0.9817518248175182,0.3871282098973881,0.2682604259694873,1.0,0.7355821545157797,0.7391611338103135,0.5618635145327131,0.7354018231556678,0.32954545454545453,0.22897196261682212,0.5,0.0,0.5466446909096747,0.7733032714246708
2022,3,-1.1469646863873952,0.6773249738766981,4.648265835390559,8808.0,1914.0,8592.0,3.9273997543151715,25.026123301985372,74.97387669801464,1,2022-03,0.5339047562232897,0.48439323949056595,0.15284845755460483,0.41989023873948417,68.9589815769274,56.5,-5.687125305483231,2.98184395,2397712.0,60.475,2.1577053747861745,1.35077863583527,31.148371643097335,547.0,79.6,78.1,27.2,1266.4271103190442,13759501.0,0.7880871744714922,0.9817518248175182,0.3871282098973881,0.2682604259694873,1.0,0.7355821545157797,0.7391611338103135,0.5618635145327131,0.7354018231556678,0.32954545454545453,0.22897196261682212,0.5,0.0,0.5466446909096747,0.7733032714246708
2022,4,-1.0675515099192676,1.045625,4.049946870380902,7402.0,1600.0,7317.0,3.9369253489094707,19.875,80.125,2,2022-04,0.557210889915485,0.6672339347857441,0.08952938527358703,0.1394379287302085,68.9589815769274,56.5,-5.687125305483231,2.98184395,2397712.0,60.475,2.1577053747861745,1.35077863583527,31.148371643097335,547.0,79.6,78.1,27.2,1266.4271103190442,13759501.0,0.7880871744714922,0.9817518248175182,0.3871282098973881,0.2682604259694873,1.0,0.7355821545157797,0.7391611338103135,0.5618635145327131,0.7354018231556678,0.32954545454545453,0.22897196261682212,0.5,0.0,0.5466446909096747,0.7733032714246708
2022,5,-0.6649219416832273,0.9520908004778972,4.5970043304376755,14263.0,2512.0,13941.0,4.309833402670541,24.1640127388535,75.8359872611465,2,2022-05,0.6753743857366875,0.6207993519416644,0.3985138482323801,0.37295272924120787,68.9589815769274,56.5,-5.687125305483231,2.98184395,2397712.0,60.475,2.1577053747861745,1.35077863583527,31.148371643097335,547.0,79.6,78.1,27.2,1266.4271103190442,13759501.0,0.7880871744714922,0.9817518248175182,0.3871282098973881,0.2682604259694873,1.0,0.7355821545157797,0.7391611338103135,0.5618635145327131,0.7354018231556678,0.32954545454545453,0.22897196261682212,0.5,0.0,0.5466446909096747,0.7733032714246708
2022,6,-2.0084946032257722,0.20741176470588232,4.869252644254091,8397.0,1700.0,8246.0,4.930023145978607,27.88235294117647,72.11764705882354,2,2022-06,0.28106344808446054,0.25110719062013825,0.13433911281242963,0.5753973297693891,68.9589815769274,56.5,-5.687125305483231,2.98184395,2397712.0,60.475,2.1577053747861745,1.35077863583527,31.148371643097335,547.0,79.6,78.1,27.2,1266.4271103190442,13759501.0,0.7880871744714922,0.9817518248175182,0.3871282098973881,0.2682604259694873,1.0,0.7355821545157797,0.7391611338103135,0.5618635145327131,0.7354018231556678,0.32954545454545453,0.22897196261682212,0.5,0.0,0.5466446909096747,0.7733032714246708
2022,7,-1.7333664542527378,1.0942075111394016,4.682065417450896,14559.0,3142.0,14416.0,4.150632345937619,22.310630171865053,77.68936982813494,3,2022-07,0.36180790017202147,0.6913524780544326,0.41184417923891015,0.2720455306030986,68.9589815769274,56.5,-5.687125305483231,2.98184395,2397712.0,60.475,2.1577053747861745,1.35077863583527,31.148371643097335,547.0,79.6,78.1,27.2,1266.4271103190442,13759501.0,0.7880871744714922,0.9817518248175182,0.3871282098973881,0.2682604259694873,1.0,0.7355821545157797,0.7391611338103135,0.5618635145327131,0.7354018231556678,0.32954545454545453,0.22897196261682212,0.5,0.0,0.5466446909096747,0.7733032714246708
2022,8,-1.296211904230131,0.6650186071238703,4.375281038046315,9282.0,1881.0,9163.0,3.8689977608070714,22.966507177033492,77.03349282296651,3,2022-08,0.49010376793733407,0.4782838056213129,0.17419500112587255,0.30775467798665246,68.9589815769274,56.5,-5.687125305483231,2.98184395,2397712.0,60.475,2.1577053747861745,1.35077863583527,31.148371643097335,547.0,79.6,78.1,27.2,1266.4271103190442,13759501.0,0.7880871744714922,0.9817518248175182,0.3871282098973881,0.2682604259694873,1.0,0.7355821545157797,0.7391611338103135,0.5618635145327131,0.7354018231556678,0.32954545454545453,0.22897196261682212,0.5,0.0,0.5466446909096747,0.7733032714246708
2022,9,-1.3585014695854847,0.4270331667423898,4.940371789771716,10929.0,2201.0,10637.0,4.179052779234045,26.578827805542936,73.42117219445706,3,2022-09,0.47182306185849765,0.3601371308912075,0.24836748480072054,0.5044270551299377,68.9589815769274,56.5,-5.687125305483231,2.98184395,2397712.0,60.475,2.1577053747861745,1.35077863583527,31.148371643097335,547.0,79.6,78.1,27.2,1266.4271103190442,13759501.0,0.7880871744714922,0.9817518248175182,0.3871282098973881,0.2682604259694873,1.0,0.7355821545157797,0.7391611338103135,0.5618635145327131,0.7354018231556678,0.32954545454545453,0.22897196261682212,0.5,0.0,0.5466446909096747,0.7733032714246708
2022,10,-0.6003952033714847,1.0047311827956988,4.319243899972655,8743.0,1860.0,8594.0,4.475023360128279,20.483870967741936,79.51612903225806,4,2022-10,0.6943116560575433,0.6469324049444046,0.1499211889214141,0.17258783786458978,68.9589815769274,56.5,-5.687125305483231,2.98184395,2397712.0,60.475,2.1577053747861745,1.35077863583527,31.148371643097335,547.0,79.6,78.1,27.2,1266.4271103190442,13759501.0,0.7880871744714922,0.9817518248175182,0.3871282098973881,0.2682604259694873,1.0,0.7355821545157797,0.7391611338103135,0.5618635145327131,0.7354018231556678,0.32954545454545453,0.22897196261682212,0.5,0.0,0.5466446909096747,0.7733032714246708
2022,11,-0.40893390252860673,1.4003638253638253,4.722916864112238,8718.0,1924.0,8534.0,3.9884890660475025,20.79002079002079,79.20997920997921,4,2022-11,0.7505016093219948,0.8433422401813079,0.1487953163701869,0.18925612938732253,68.9589815769274,56.5,-5.687125305483231,2.98184395,2397712.0,60.475,2.1577053747861745,1.35077863583527,31.148371643097335,547.0,79.6,78.1,27.2,1266.4271103190442,13759501.0,0.7880871744714922,0.9817518248175182,0.3871282098973881,0.2682604259694873,1.0,0.7355821545157797,0.7391611338103135,0.5618635145327131,0.7354018231556678,0.32954545454545453,0.22897196261682212,0.5,0.0,0.5466446909096747,0.7733032714246708
2022,12,0.11587867680673976,0.9748167539267015,4.42965970653459,8672.0,1910.0,8544.0,3.7993982055245668,21.256544502617803,78.7434554973822,4,2022-12,0.9045233054852815,0.6320815372120887,0.14672371087592884,0.21465595874522347,68.9589815769274,56.5,-5.687125305483231,2.98184395,2397712.0,60.475,2.1577053747861745,1.35077863583527,31.148371643097335,547.0,79.6,78.1,27.2,1266.4271103190442,13759501.0,0.7880871744714922,0.9817518248175182,0.3871282098973881,0.2682604259694873,1.0,0.7355821545157797,0.7391611338103135,0.5618635145327131,0.7354018231556678,0.32954545454545453,0.22897196261682212,0.5,0.0,0.5466446909096747,0.7733032714246708
2023,1,-1.0605565607347667,1.238943731490622,4.454837699976127,9934.0,2026.0,9819.0,3.7604350043462498,20.63178677196446,79.36821322803553,1,2023-01,0.5592637636086752,0.7632060465756402,0.20355775726187794,0.18064109664895978,69.2752913846942,57.0,-8.176280065929284,3.33732462,2397712.0,60.774,2.251580908819571,2.73870078406074,34.53066217563616,518.0,77.2,78.1,27.2,1394.1778472183137,14111034.0,0.8948471149520079,1.0,0.0,0.6441284441414262,1.0,0.8982589771490764,0.8053493368477538,0.9255717820188305,0.9640949722144622,0.0,0.1168224299065421,0.5,0.0,0.8111601533170305,0.8866263298090967
2023,2,-2.966188465976858,-0.2544117647058824,4.797149687297675,6394.0,1292.0,6367.0,4.286892777750723,35.681114551083596,64.3188854489164,1,2023-02,0.0,0.021837222572265304,0.04413420400810628,1.0,69.2752913846942,57.0,-8.176280065929284,3.33732462,2397712.0,60.774,2.251580908819571,2.73870078406074,34.53066217563616,518.0,77.2,78.1,27.2,1394.1778472183137,14111034.0,0.8948471149520079,1.0,0.0,0.6441284441414262,1.0,0.8982589771490764,0.8053493368477538,0.9255717820188305,0.9640949722144622,0.0,0.1168224299065421,0.5,0.0,0.8111601533170305,0.8866263298090967
2023,3,0.44120537793305953,1.4376610505450937,4.099201087874226,14856.0,2018.0,14306.0,3.673539319559397,17.839444995044598,82.1605550049554,1,2023-03,1.0,0.8618582600048874,0.42521954514748933,0.028612372861519617,69.2752913846942,57.0,-8.176280065929284,3.33732462,2397712.0,60.774,2.251580908819571,2.73870078406074,34.53066217563616,518.0,77.2,78.1,27.2,1394.1778472183137,14111034.0,0.8948471149520079,1.0,0.0,0.6441284441414262,1.0,0.8982589771490764,0.8053493368477538,0.9255717820188305,0.9640949722144622,0.0,0.1168224299065421,0.5,0.0,0.8111601533170305,0.8866263298090967
2023,4,-1.1195599133139038,1.174466268146883,4.349773181831076,12124.0,2342.0,11946.0,3.9644089742045145,21.007685738684884,78.99231426131512,2,2023-04,0.5419474933792755,0.7311965342420956,0.3021841927493808,0.20110687224128748,69.2752913846942,57.0,-8.176280065929284,3.33732462,2397712.0,60.774,2.251580908819571,2.73870078406074,34.53066217563616,518.0,77.2,78.1,27.2,1394.1778472183137,14111034.0,0.8948471149520079,1.0,0.0,0.6441284441414262,1.0,0.8982589771490764,0.8053493368477538,0.9255717820188305,0.9640949722144622,0.0,0.1168224299065421,0.5,0.0,0.8111601533170305,0.8866263298090967
2023,5,0.26057785318209514,1.6781440781440782,4.342918957750224,24098.0,3276.0,23120.0,3.5308083095415466,18.52869352869353,81.47130647130648,2,2023-05,0.9469895371579067,0.981244849345414,0.841432109885161,0.06613842923796974,69.2752913846942,57.0,-8.176280065929284,3.33732462,2397712.0,60.774,2.251580908819571,2.73870078406074,34.53066217563616,518.0,77.2,78.1,27.2,1394.1778472183137,14111034.0,0.8948471149520079,1.0,0.0,0.6441284441414262,1.0,0.8982589771490764,0.8053493368477538,0.9255717820188305,0.9640949722144622,0.0,0.1168224299065421,0.5,0.0,0.8111601533170305,0.8866263298090967
2023,6,-0.6632035577683,1.0954309063893017,4.879030651335731,13047.0,2692.0,12848.0,4.237929324368207,22.808320950965825,77.19167904903418,2,2023-06,0.6758786960669999,0.6919598264721534,0.34375140734068904,0.2991422472775627,69.2752913846942,57.0,-8.176280065929284,3.33732462,2397712.0,60.774,2.251580908819571,2.73870078406074,34.53066217563616,518.0,77.2,78.1,27.2,1394.1778472183137,14111034.0,0.8948471149520079,1.0,0.0,0.6441284441414262,1.0,0.8982589771490764,0.8053493368477538,0.9255717820188305,0.9640949722144622,0.0,0.1168224299065421,0.5,0.0,0.8111601533170305,0.8866263298090967
2023,7,-1.1060655818691398,1.1291267305644301,4.120335511001021,17097.0,3756.0,16891.0,4.504291371212471,20.42066027689031,79.57933972310968,3,2023-07,0.545907802067654,0.7086879488825002,0.5261427606394956,0.16914633914143007,69.2752913846942,57.0,-8.176280065929284,3.33732462,2397712.0,60.774,2.251580908819571,2.73870078406074,34.53066217563616,518.0,77.2,78.1,27.2,1394.1778472183137,14111034.0,0.8948471149520079,1.0,0.0,0.6441284441414262,1.0,0.8982589771490764,0.8053493368477538,0.9255717820188305,0.9640949722144622,0.0,0.1168224299065421,0.5,0.0,0.8111601533170305,0.8866263298090967
2023,8,-1.378035907334815,1.7159229898074746,4.549792254995772,19552.0,4415.0,19342.0,3.8959354883579476,19.864099660249153,80.13590033975085,3,2023-08,0.4660901062202041,1.0,0.6367034451700068,0.138844460998261,69.2752913846942,57.0,-8.176280065929284,3.33732462,2397712.0,60.774,2.251580908819571,2.73870078406074,34.53066217563616,518.0,77.2,78.1,27.2,1394.1778472183137,14111034.0,0.8948471149520079,1.0,0.0,0.6441284441414262,1.0,0.8982589771490764,0.8053493368477538,0.9255717820188305,0.9640949722144622,0.0,0.1168224299065421,0.5,0.0,0.8111601533170305,0.8866263298090967
2023,9,-0.34434992946102727,1.2179934891979873,4.134372159649746,16626.0,3379.0,16205.0,4.078428373715924,20.804971885173128,79.19502811482687,3,2023-09,0.7694556768663179,0.7528054041762683,0.5049313217743752,0.19007014002671557,69.2752913846942,57.0,-8.176280065929284,3.33732462,2397712.0,60.774,2.251580908819571,2.73870078406074,34.53066217563616,518.0,77.2,78.1,27.2,1394.1778472183137,14111034.0,0.8948471149520079,1.0,0.0,0.6441284441414262,1.0,0.8982589771490764,0.8053493368477538,0.9255717820188305,0.9640949722144622,0.0,0.1168224299065421,0.5,0.0,0.8111601533170305,0.8866263298090967
2023,10,-0.7658901431392688,1.0085874799357946,4.559383644348282,13026.0,2492.0,12700.0,4.640727556466326,23.515248796147674,76.48475120385233,4,2023-10,0.6457422956169897,0.6488468442611257,0.3428056743976582,0.337630851717436,69.2752913846942,57.0,-8.176280065929284,3.33732462,2397712.0,60.774,2.251580908819571,2.73870078406074,34.53066217563616,518.0,77.2,78.1,27.2,1394.1778472183137,14111034.0,0.8948471149520079,1.0,0.0,0.6441284441414262,1.0,0.8982589771490764,0.8053493368477538,0.9255717820188305,0.9640949722144622,0.0,0.1168224299065421,0.5,0.0,0.8111601533170305,0.8866263298090967
2023,11,0.28317446125315526,1.3191923230707716,4.074292025296793,11759.0,2503.0,11588.0,4.075522216119829,19.65641230523372,80.34358769476628,4,2023-11,0.9536211767940019,0.8030450561880399,0.28574645350146366,0.1275369470718626,69.2752913846942,57.0,-8.176280065929284,3.33732462,2397712.0,60.774,2.251580908819571,2.73870078406074,34.53066217563616,518.0,77.2,78.1,27.2,1394.1778472183137,14111034.0,0.8948471149520079,1.0,0.0,0.6441284441414262,1.0,0.8982589771490764,0.8053493368477538,0.9255717820188305,0.9640949722144622,0.0,0.1168224299065421,0.5,0.0,0.8111601533170305,0.8866263298090967
2023,12,-0.5443242230051634,1.2809061488673137,4.171073557455245,12951.0,2472.0,12358.0,3.8887063836194042,17.313915857605178,82.68608414239482,4,2023-12,0.7107673353640426,0.7840380775971426,0.3394280567439766,0.0,69.2752913846942,57.0,-8.176280065929284,3.33732462,2397712.0,60.774,2.251580908819571,2.73870078406074,34.53066217563616,518.0,77.2,78.1,27.2,1394.1778472183137,14111034.0,0.8948471149520079,1.0,0.0,0.6441284441414262,1.0,0.8982589771490764,0.8053493368477538,0.9255717820188305,0.9640949722144622,0.0,0.1168224299065421,0.5,0.0,0.8111601533170305,0.8866263298090967
2024,1,-0.7079890455887653,0.8677140255009107,4.161249862858827,11572.0,2196.0,11369.0,3.9687889451300538,21.44808743169399,78.55191256830601,1,2024-01,0.6627350766698731,0.578910926448064,0.2773249268182842,0.22508449127610938,69.5868397867067,57.0,-8.176280065929284,3.33732462,2397712.0,60.961,2.5276563137226997,1.16093089640415,35.061684797211704,518.0,74.7,78.1,27.2,1485.380188851343,14462724.0,1.0,1.0,0.0,0.6441284441414262,1.0,1.0,1.0,0.5121134673251435,1.0,0.0,0.0,0.5,0.0,1.0,1.0
2024,2,-0.7226436415596914,0.6203473008682521,4.363532155292672,12942.0,2649.0,12860.0,3.7697417129201756,25.405813514533786,74.59418648546622,1,2024-02,0.6584342542107615,0.4561069603424949,0.3390227426255348,0.44056242827066344,69.5868397867067,57.0,-8.176280065929284,3.33732462,2397712.0,60.961,2.5276563137226997,1.16093089640415,35.061684797211704,518.0,74.7,78.1,27.2,1485.380188851343,14462724.0,1.0,1.0,0.0,0.6441284441414262,1.0,1.0,1.0,0.5121134673251435,1.0,0.0,0.0,0.5,0.0,1.0,1.0
2024,3,-1.3325292862138867,1.1255056179775282,4.418264531633811,13444.0,2670.0,13295.0,4.02844141883019,21.573033707865168,78.42696629213484,1,2024-03,0.4794453634066496,0.7068902657541541,0.361630263454177,0.23188717677302972,69.5868397867067,57.0,-8.176280065929284,3.33732462,2397712.0,60.961,2.5276563137226997,1.16093089640415,35.061684797211704,518.0,74.7,78.1,27.2,1485.380188851343,14462724.0,1.0,1.0,0.0,0.6441284441414262,1.0,1.0,1.0,0.5121134673251435,1.0,0.0,0.0,0.5,0.0,1.0,1.0
2024,4,-1.1979235016422594,1.1904631217838764,4.411689519702373,14295.0,2915.0,14085.0,4.181222943173668,22.847341337907377,77.15265866209262,2,2024-04,0.5189493922151216,0.7391380917605952,0.3999549650979509,0.30126670771340514,69.5868397867067,57.0,-8.176280065929284,3.33732462,2397712.0,60.961,2.5276563137226997,1.16093089640415,35.061684797211704,518.0,74.7,78.1,27.2,1485.380188851343,14462724.0,1.0,1.0,0.0,0.6441284441414262,1.0,1.0,1.0,0.5121134673251435,1.0,0.0,0.0,0.5,0.0,1.0,1.0
2024,5,-1.2103172284251837,1.0754947613504071,4.394282266781143,17931.0,3436.0,17542.0,3.89159422329046,22.846332945285216,77.15366705471479,2,2024-05,0.515312088354555,0.6820626275531485,0.563701868948435,0.30121180589418983,69.5868397867067,57.0,-8.176280065929284,3.33732462,2397712.0,60.961,2.5276563137226997,1.16093089640415,35.061684797211704,518.0,74.7,78.1,27.2,1485.380188851343,14462724.0,1.0,1.0,0.0,0.6441284441414262,1.0,1.0,1.0,0.5121134673251435,1.0,0.0,0.0,0.5,0.0,1.0,1.0
